GDH1,20110111100000000,1407.0,1407.0,1379.0,1379.3
GDH1,20110111100500000,1379.5,1380.0,1379.2,1379.4
GDH1,20110112100000000,1389.0,1389.3,1387.9,1388.9
GDH1,20110112100500000,1388.9,1389.0,1388.9,1389.0
